gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
-453447.63497650006,0,0.914149281986923,0.5333789864894027,0.4966511618819851,-453447.63105100003-0 -453447.63890200004-1,-1224.4193244130336,-92.1324133223057,-23825.878937086127,29.899460500416073,-3.658198777364767,-5.49370398533987,0.05060874543894467,-0.023530242482723507,0.9984413265554467,-31.894663219824487,0.833883908652524,1.845105115035551,0.051921991735021156,0.031133159620627515,0.9981657343078376
-453447.6302475,0,0.8739877949470809,0.5329440985168625,0.4959611036510785,-453447.63105100003-0 -453447.629444-1,-770.7774521526528,-70.87210708778964,-15196.48951721183,29.899460500416073,-3.658198777364767,-5.49370398533987,0.05060874543894467,-0.023530242482723507,0.9984413265554467,-31.894663219824487,0.833883908652524,1.845105115035551,0.050543431995936666,0.032657468236227116,0.9981877835610251
-453447.625914,0,0.8739877949470809,0.5325920193968671,0.49677550491608846,-453447.622384-0 -453447.629444-1,-982.634856254025,-72.91281704630534,-19582.710184121766,29.899460500416073,-3.658198777364767,-5.49370398533987,0.04955316690892095,-0.02536666503470819,0.9984493056506742,-31.894663219824487,0.833883908652524,1.845105115035551,0.050543431995936666,0.032657468236227116,0.9981877835610251
-453447.622996,0,0.4788481061692921,0.5321137288061322,0.49936570036533734,-453447.622996-1,968.1757414892513,14.342312663604389,19581.924083035894,,,,,,,-31.894663219824487,0.833883908652524,1.845105115035551,0.051009408553991734,0.0006890084518442752,0.9986979350666173
-453447.6181885,0,0.8325891376313931,0.531886156262009,0.4983978255702227,-453447.622384-0 -453447.613993-1,-595.523595556183,-22.442325815843155,-12130.779390005446,29.899460500416073,-3.658198777364767,-5.49370398533987,0.04955316690892095,-0.02536666503470819,0.9984493056506742,-31.894663219824487,0.833883908652524,1.845105115035551,0.04832822302522527,0.028828925897492474,0.9984153824390032
-453447.613945,0,0.8325891376313931,0.5315758987739903,0.499253783397519,-453447.61389700003-0 -453447.613993-1,-696.2770789016571,-12.341062401477739,-14322.4817905179,29.899460500416073,-3.658198777364767,-5.49370398533987,0.04862156569009671,-0.027305056710250186,0.9984439780117329,-31.894663219824487,0.833883908652524,1.845105115035551,0.04832822302522527,0.028828925897492474,0.9984153824390032
-453447.61389700003,0,0.8795061296701888,0.5329991313238536,0.5239142123920301,-453447.61389700003-0,727.0126129373348,-395.1452661020685,14309.72669594481,29.899460500416073,-3.658198777364767,-5.49370398533987,0.04862156569009671,-0.027305056710250186,0.9984439780117329,,,,,,
-453447.609977,0,0.8942424924741685,0.5321724465666233,0.52532804339063,-453447.609977-0,708.8104355981218,-418.5129680311311,14309.943396504419,29.899460500416073,-3.658198777364767,-5.49370398533987,0.047352018044771765,-0.0289348843076766,0.9984590922302171,,,,,,
-453447.594385,0,0.4392837811803073,0.52913928462333,0.5047625449042277,-453447.594385-1,642.5833615004099,-78.76820296269307,14323.280328991676,,,,,,,-31.894663219824487,0.833883908652524,1.845105115035551,0.047042832961653375,-0.005552008425539046,0.9988774434681087
-453447.594362,0,0.8546728558492753,0.5323403869526435,0.5237004191211397,-453447.594362-0,712.5391287622597,-391.6343676547367,14310.519761552405,29.899460500416073,-3.658198777364767,-5.49370398533987,0.047612083285234724,-0.027060182002476507,0.9984992919753288,,,,,,
-453447.587476,1,0.7721733258226764,0.5322495897155842,0.5255437070612534,-453447.587476-0,710.5008952405856,-422.0711076057578,14309.759569866112,29.899460500416073,-3.658198777364767,-5.49370398533987,0.047469922568973116,-0.029183053943348247,0.9984462708698125,,,,,,
-453447.58684400003,1,0.39348652649672156,0.5357856835116241,0.509387639925085,-453447.58684400003-1,788.6956781887743,-155.17359829628458,14315.022848958024,,,,,,,-31.894663219824487,0.833883908652524,1.845105115035551,0.05723373178368983,-0.010881057139228767,0.9983015088347034
-453447.581194,1,0.8374408302775768,0.5323541523470778,0.5254494550729778,-453447.581194-0,712.8013562128776,-420.51185338508367,14309.69550193268,29.899460500416073,-3.658198777364767,-5.49370398533987,0.04763037286874258,-0.02907430060645738,0.9984418023223136,,,,,,
-453447.578934,1,0.3608434980988951,0.5324426948903631,0.501755464671608,-453447.578934-1,715.2599033772049,-29.026877136287112,14319.86285752484,,,,,,,-31.894663219824487,0.833883908652524,1.845105115035551,0.052111805254944604,-0.0020826991280074036,0.9986390850139069
-453447.57701300003,1,0.9186747266388745,0.5325165142945362,0.5273845100788421,-453447.57701300003-0,716.3216138194753,-452.44970622423443,14308.56144401642,29.899460500416073,-3.658198777364767,-5.49370398533987,0.04787590034999434,-0.031301870699477374,0.9983627051610005,,,,,,
-453447.570601,1,0.9359802072111447,0.5314433116699513,0.5299995759001179,-453447.570601-0,692.6647814900971,-495.6455422960962,14308.256837115692,29.899460500416073,-3.658198777364767,-5.49370398533987,0.046225906768462305,-0.03431465158557134,0.9983414597370954,,,,,,
-453447.570599,1,0.4222195249080957,0.536136733680004,0.5198807782712616,-453447.570599-1,796.2448579652425,-328.54313033045764,14311.648027786669,,,,,,,-31.894663219824487,0.833883908652524,1.845105115035551,0.05776026458417538,-0.022973065532692016,0.9980661251115563
-453447.56318,1,0.23069644449698656,0.5352251219815984,0.5195936361081055,-453447.56318-1,776.2261158698957,-323.8262466471497,14312.90029247946,,,,,,,-31.894663219824487,0.833883908652524,1.845105115035551,0.05636401695863645,-0.022644076947325675,0.9981534668433959
-453447.55869000003,1,0.9949694435826045,0.5314517535094383,0.5331204226934709,-453447.55869000003-0,692.7603421555013,-547.1359971371367,14306.38986541323,29.899460500416073,-3.658198777364767,-5.49370398533987,0.04623257184020013,-0.03790595742123798,0.9982112440225366,,,,,,
-453447.554781,1,0.30843821899844825,0.5261351920016406,0.4879991927805344,-453447.554781-1,576.409966146784,198.50776921815395,14325.100827286482,,,,,,,-31.894663219824487,0.833883908652524,1.845105115035551,0.04242743576555155,0.013787164632017623,0.9990044178009272
